organism_key,taxon,km100,km10,coord_system
NBNORG0000041505,Chlorops serenus,SY,28 48 66 67 68 87 97,OSGB
NBNORG0000041505,Chlorops serenus,TL,05 07 08 09 15 16 17 19 26 27 28 29 34 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 68 74 75 76 85 86 94 95,OSGB
NBNORG0000041505,Chlorops serenus,TM,04 06 15 16 26 36 37,OSGB
NBNORG0000041505,Chlorops serenus,ST,04 12 22 23 24 31 32 33 34 41 42 43 51 52 53 61 71,OSGB
NBNORG0000041505,Chlorops serenus,SP,02 12 13 20 21 22 23 25 30 31 32 33 40 41 42 43 44 48 49 50 51 52 58 59 60 61 62 63 64 69 70 71 72 73 79 81 82 83 84 97,OSGB
NBNORG0000041505,Chlorops serenus,SU,09 29 39 49 57 58 59 66 67 68 69 75 76 77 82 84 85 86 87 88 92 93 94 95 96 97 98,OSGB
NBNORG0000041505,Chlorops serenus,TF,20 30 41 50,OSGB
NBNORG0000041506,Chlorops speciosus,SW,85 95,OSGB
NBNORG0000041506,Chlorops speciosus,TQ,01 02 03 04 05 06 07 08 09 12 13 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 32 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 54 55 56 57 58 59 60 64 65 66 67 69 73 74 75 76 77 78 83 84 85 86 88 91 92 93 94 95 96,OSGB
NBNORG0000041506,Chlorops speciosus,ST,04 12 20 21 22 23 24 30 31 32 33 34 40 41 42 43 50 51 52 53 60 61 62 71,OSGB
NBNORG0000041506,Chlorops speciosus,NS,09 24 25 27 31 32 33 34 35 36 37 38 41 42 43 44 45 46 47 48 52 53 54 55 56 57 58 59 61 65 66 67 68 69 70 71 72 73 74 75 76 77 80 81 82 83 84 86 89 91 92 93 94 96 97 98 99,OSGB
NBNORG0000041506,Chlorops speciosus,NO,01 02 03 05 06 07 08 09 16 17 18 19 20 21 22 24 26 27 28 29 30 31 32 33 36 37 38 39 40 41 42 43 46 47 48 49 50 51 53 57 58 59 60 61 66 67 68 69 79,OSGB
NBNORG0000041506,Chlorops speciosus,NK,02 14,OSGB
NBNORG0000041506,Chlorops speciosus,TF,00 01 02 03 04 05 06 07 08 09 10 11 13 14 15 16 17 18 20 25 26 27 28 29 30 36 37 38 39 41 46 47 50 60 61 62 70 71 72 73 80 81 82 83,OSGB
NBNORG0000041506,Chlorops speciosus,TA,00 01 02 05 11 12 15 18 20 23 24 32,OSGB
NBNORG0000041506,Chlorops speciosus,SE,00 01 02 03 04 05 06 10 11 12 13 14 15 20 21 23 24 25 26 27 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 60 62 63 64 65 70 71 72 73 74 75 77 80 81 82 83 84 90 91 92,OSGB
NBNORG0000041506,Chlorops speciosus,NY,00 01 02 07 08 09 10 11 12 17 19 20 21 22 23 27 28 30 31 38 39 40,OSGB
NBNORG0000041506,Chlorops speciosus,SH,12 13 22 23 24 28 32 33 34 38 43 44 45 46 49 50 51 52 53 54 56 60 61 63 64 71 74,OSGB
NBNORG0000041506,Chlorops speciosus,SK,03 04 05 06 07 08 09 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000041506,Chlorops speciosus,TR,01 02 03 04 05 06 13 14 15 16 23 24 25 26 33 34 35 36,OSGB
NBNORG0000041506,Chlorops speciosus,SP,05 12 20 21 22 30 31 32 33 40 41 42 43 44 45 48 49 50 51 52 53 54 55 58 59 60 61 62 63 64 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 85 86 87 88 90 92 93 94 95 96 97 98 99,OSGB
NBNORG0000041506,Chlorops speciosus,SX,05 07 08 09 18 19,OSGB
NBNORG0000041506,Chlorops speciosus,NX,46 65 66 67 68 75 76 77 78 79 86 87 88 89 96 97 98 99,OSGB
NBNORG0000041506,Chlorops speciosus,SO,05 06 07 08 09 15 16 17 18 50 51 60 61 62 72 73 74 75 76 83 84 85,OSGB
NBNORG0000041506,Chlorops speciosus,NJ,00 01 02 03 04 05 06 10 11 12 13 14 15 16 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 54 55 56 60 62 73 84 85,OSGB
NBNORG0000041506,Chlorops speciosus,NC,30 40 50 60 70 71 90 91,OSGB
NBNORG0000041506,Chlorops speciosus,SY,59 79,OSGB
NBNORG0000041506,Chlorops speciosus,TV,69,OSGB
NBNORG0000041506,Chlorops speciosus,SD,09 17 18 19 21 26 27 28 29 31 35 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 68 69 71 72 73 74 75 81 82 83 84 85 90 91 92 93 94 95,OSGB
NBNORG0000041506,Chlorops speciosus,SJ,00 06 21 22 26 29 31 33 34 35 36 37 41 44 45 46 54 57 65 66 67 73 75 76 77 78 84 85 86 87 88 93 94 95 96 97 98 99,OSGB
NBNORG0000041506,Chlorops speciosus,HY,54,OSGB
NBNORG0000041506,Chlorops speciosus,TL,00 04 05 06 07 08 09 10 11 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 34 35 36 37 38 39 40 41 42 44 45 46 47 48 49 51 55 56 57 58 59 63 64 65 66 67 69 74 75 76 77 78 79 80 85 87 88 89 94 95 98 99,OSGB
NBNORG0000041506,Chlorops speciosus,SN,12 14 24 25 34 35 45 46 56 57 58 59 69 84 94 97 99,OSGB
NBNORG0000041506,Chlorops speciosus,TG,11 12 14 21 22 23 30 31 32 40 41 42,OSGB
NBNORG0000041506,Chlorops speciosus,NH,45 50 51 52 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96,OSGB
NBNORG0000041506,Chlorops speciosus,NT,00 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 23 24 25 26 27 28 29 33 35 36 39 40 43 44 45 46 49 52 53 54 56 57 61 63 64 65 66 67 68 69 71 72 74 75 76 77 82 86 87 93,OSGB
NBNORG0000041506,Chlorops speciosus,TM,49 59,OSGB
NBNORG0000041506,Chlorops speciosus,NG,14 15 20 23 24 25 26 30 31 32 33 34 35 36 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 60 61 62 70 71 72 74 81 82,OSGB
NBNORG0000041506,Chlorops speciosus,ND,01 12 13,OSGB
NBNORG0000041506,Chlorops speciosus,SS,09 10 11 14 20 21 22 38 39 44,OSGB
NBNORG0000041506,Chlorops speciosus,NU,03,OSGB
NBNORG0000041506,Chlorops speciosus,SU,21 22 29 30 31 32 39 40 41 46 47 49 50 51 56 57 58 59 60 61 63 64 65 66 67 68 69 72 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 91 93 94 95 96 97 98 99,OSGB
NBNORG0000041506,Chlorops speciosus,SZ,39 48 49 58 59,OSGB
NBNORG0000041506,Chlorops speciosus,NN,00 01 02 03 04 05 07 10 11 12 13 14 15 16 17 20 21 22 23 24 25 30 31 32 33 34 35 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 79 81 82 83 84 85 86 87 89 91 92 94 95 96 97 99,OSGB
NBNORG0000041506,Chlorops speciosus,NM,29 37 39 49 59 74 75 76 77 85 86 90 91 92 94 95 96,OSGB
NBNORG0000041507,Chlorops strigulus,SU,33 78 79,OSGB
NBNORG0000041507,Chlorops strigulus,SZ,47,OSGB
NBNORG0000041507,Chlorops strigulus,ST,18,OSGB
NBNORG0000041507,Chlorops strigulus,SP,40,OSGB
NBNORG0000041507,Chlorops strigulus,TL,65 66,OSGB
NBNORG0000041507,Chlorops strigulus,SO,64,OSGB
NBNORG0000041507,Chlorops strigulus,TQ,05 14 15,OSGB
NBNORG0000041507,Chlorops strigulus,SS,58,OSGB
NBNORG0000041508,Chloropsina pulicaria,SU,77,OSGB
NBNORG0000041508,Chloropsina pulicaria,TL,16 57,OSGB
NBNORG0000041508,Chloropsina pulicaria,ST,27 28,OSGB
NBNORG0000041509,Chloropsina varleyi,TL,57,OSGB
NBNORG0000041509,Chloropsina varleyi,TQ,76,OSGB
NBNORG0000041509,Chloropsina varleyi,TR,26,OSGB
NBNORG0000041867,Elachiptera austriaca,TL,08 09 28 29 30 37 39 47 48 56 57 58 59 67 68 86,OSGB
NBNORG0000041867,Elachiptera austriaca,TM,09 17 18 19 28 29 35 38 39 47 48 49 58 59,OSGB
NBNORG0000041867,Elachiptera austriaca,TQ,06 07 08 09 16 17 19 27 28,OSGB
NBNORG0000041867,Elachiptera austriaca,TG,00 01 02 03 10 11 12 13 14 20 21 22 23 30 31 32 40 41 42 50,OSGB
NBNORG0000041867,Elachiptera austriaca,TF,30 50 90 92 93,OSGB
NBNORG0000041867,Elachiptera austriaca,SJ,06 33 34 35 44,OSGB
NBNORG0000041867,Elachiptera austriaca,ST,06 17 24 25 27 28 32 33 34 35 36 38 39 42 43 44 45 46 47 48 52 53 54 55 58,OSGB
NBNORG0000041867,Elachiptera austriaca,SU,85 86 95 96,OSGB
NBNORG0000041867,Elachiptera austriaca,SN,04 15,OSGB
NBNORG0000041867,Elachiptera austriaca,SP,77 89 97 98 99,OSGB
NBNORG0000041867,Elachiptera austriaca,SM,50 62 70 71 72 73 81 82 83 84 94,OSGB
NBNORG0000041925,Eribolus nanus,SH,38,OSGB
NBNORG0000041925,Eribolus nanus,SO,24 34,OSGB
NBNORG0000041925,Eribolus nanus,TQ,91,OSGB
NBNORG0000041925,Eribolus nanus,NH,77 81,OSGB
NBNORG0000042045,Gaurax dubius,TQ,06 07 08 38 39 48 49 54 55 56 58 59 64 65 66 74 75 76,OSGB
NBNORG0000042045,Gaurax dubius,SH,55 56 57 65 66 67 75 76 77 96 97 98,OSGB
NBNORG0000042045,Gaurax dubius,TM,15 16 17 25 26 27 35 36 37,OSGB
NBNORG0000042045,Gaurax dubius,NN,03 04 05,OSGB
NBNORG0000042045,Gaurax dubius,SD,27 28 29 37 38 39 47 48 49,OSGB
NBNORG0000042045,Gaurax dubius,SP,30 40 50,OSGB
NBNORG0000042045,Gaurax dubius,SU,10 11 20 21 30 31 38 39 40 41 48 49 58 59 86 87 88 96 97 98,OSGB
NBNORG0000042045,Gaurax dubius,NM,83 84 85 93 94 95,OSGB
NBNORG0000042045,Gaurax dubius,SJ,06 07 08 16 17 18,OSGB
NBNORG0000042045,Gaurax dubius,SZ,19 29 39 49,OSGB
NBNORG0000042045,Gaurax dubius,TL,17 18 19 27 28 29 30 37 38 39 40 50 55 56 57 65 66 67 75 76 77,OSGB
NBNORG0000042046,Gaurax fascipes,SK,02 03 10 14 20 21 22 23 24 31 32 33 34 35 40 41 42 50 51,OSGB
NBNORG0000042046,Gaurax fascipes,SS,77 96,OSGB
NBNORG0000042046,Gaurax fascipes,SU,05 06 07 08 09 16 18 19 26 27 28 46 49 54 56 63 64 66 67 75 76 81 84 85 86 90 91 94,OSGB
NBNORG0000042046,Gaurax fascipes,ST,06 16 49 78 84 85 86 87 88 95 96 97 98 99,OSGB
NBNORG0000042046,Gaurax fascipes,SO,04 05 12 13 29 41 45 47 50 51 52 53 54 55 57 61 62 63 64 66 67 73 74 75 76 77 86 87 88 89 97 98,OSGB
NBNORG0000042046,Gaurax fascipes,SJ,15 16 20 21 22 23 24 25 31 93,OSGB
NBNORG0000042046,Gaurax fascipes,SP,29 30 38 39 41 49 51 52 60 61 62 63 64 71 72 73 81 82 83 84,OSGB
NBNORG0000042046,Gaurax fascipes,TQ,04 05 06 17 37 38 48 58 67 76 77 78 86 96,OSGB
NBNORG0000042046,Gaurax fascipes,TM,01 02 03 11 12 13 15 16 21 25 26 27 36 37,OSGB
NBNORG0000042046,Gaurax fascipes,TF,20 30 50,OSGB
NBNORG0000042046,Gaurax fascipes,TL,07 13 17 23 24 26 27 28 29 33 34 35 36 37 38 39 43 44 45 46 47 48 49 53 54 55 56 57 58 59 63 64 65 66 67 68 69 74 75 76 77 78 79 80 84 85 87 91 92 93 94 95 96,OSGB
NBNORG0000042101,Hapleginella laevifrons,SN,60 70 80,OSGB
NBNORG0000042101,Hapleginella laevifrons,NO,03 04 05 13 14 15 41 42 43 51 52 53 61 63,OSGB
NBNORG0000042101,Hapleginella laevifrons,TF,51 52 53 61 62 63 71 72 73,OSGB
NBNORG0000042101,Hapleginella laevifrons,SY,38 39 48 49 58 59,OSGB
NBNORG0000042101,Hapleginella laevifrons,NH,54 55 56 64 65 66 74 75 76 80 81 82 84 85 86 90 91 92 93 94 95 96,OSGB
NBNORG0000042101,Hapleginella laevifrons,NN,93 94 95,OSGB
NBNORG0000042101,Hapleginella laevifrons,NJ,00 01 02 03 11 12 13,OSGB
NBNORG0000042101,Hapleginella laevifrons,SU,10 11 12 20 21 22 30 31 32 55 56 57 65 66 67 75 76 77,OSGB
NBNORG0000042101,Hapleginella laevifrons,SS,68 69 78 79 88 89,OSGB
NBNORG0000042101,Hapleginella laevifrons,SO,53 54 55 63 64 65 73 74 75,OSGB
NBNORG0000042101,Hapleginella laevifrons,SK,56 57 58 66 67 68 76 77 78,OSGB
NBNORG0000042101,Hapleginella laevifrons,ST,27 28 29 30 37 38 39 40 47 48 49 50,OSGB
NBNORG0000042101,Hapleginella laevifrons,TQ,53 54 55 63 64 65 73 74 75 76 84 85 86 94 95 96,OSGB
NBNORG0000042101,Hapleginella laevifrons,TL,45 46 47 55 56 57 58 65 66 67 68 69 76 77 78 79 86 87 88 89,OSGB
NBNORG0000042216,Incertella antennata,SU,00 01 10 11 20 21 30 31 32 40 41 46 47 50 51 56 60 66 70 76 80 84 86 87 96 97 98,OSGB
NBNORG0000042216,Incertella antennata,NH,64 74 75 76 85 86,OSGB
NBNORG0000042216,Incertella antennata,SS,11 14 38,OSGB
NBNORG0000042216,Incertella antennata,SY,78 88 89 98 99,OSGB
NBNORG0000042216,Incertella antennata,SZ,08 09 19 29 38 39 48 49 57 58 59 68 69 79 89,OSGB
NBNORG0000042216,Incertella antennata,SX,35 45 46 55 56 64 65 73 74 76 77 85,OSGB
NBNORG0000042216,Incertella antennata,NJ,04 23 33 34 43 44 45 46 54 55,OSGB
NBNORG0000042216,Incertella antennata,TQ,08 87 97 98 99,OSGB
NBNORG0000042216,Incertella antennata,TR,07 09 12 27 33 37 46 47,OSGB
NBNORG0000042216,Incertella antennata,NS,03 05 24 25 32 33,OSGB
NBNORG0000042217,Incertella kerteszi,SE,50 51 60 61 70 71,OSGB
NBNORG0000042217,Incertella kerteszi,TM,07 08 09 23 24 25 33 34 35 44 45,OSGB
NBNORG0000042217,Incertella kerteszi,TQ,05 06 07 08 15 16 17 18 25 26 27 28 36 37 38 48 49 58 59 68 69 93 94 95,OSGB
NBNORG0000042217,Incertella kerteszi,SU,10 11 20 21 30 31 39 49 55 56 57 59 64 65 66 67 69 72 73 74 75 76 77 82 83 84 85 86 92 93 94 96 97 98,OSGB
NBNORG0000042217,Incertella kerteszi,TG,00,OSGB
NBNORG0000042217,Incertella kerteszi,TF,51 52 53 61 62 63 71 72 73 80 90,OSGB
NBNORG0000042217,Incertella kerteszi,SZ,19 29 39,OSGB
NBNORG0000042217,Incertella kerteszi,TL,16 17 18 26 27 28 36 37 38 40 46 47 48 50 55 56 57 58 60 65 66 67 68 75 76 77 87 88 89 97 98 99,OSGB
NBNORG0000042217,Incertella kerteszi,SK,53 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79,OSGB
NBNORG0000042217,Incertella kerteszi,SP,30 31 40 41 50 51 60 61,OSGB
NBNORG0000042217,Incertella kerteszi,TR,02 03 04 05 12 13 14 15 23 24,OSGB
NBNORG0000042218,Incertella zuercheri,SO,03 04 05 13 14 15 23 24 25,OSGB
NBNORG0000042218,Incertella zuercheri,SU,38 39 48 49 58 59 64 65 66 74 75 76 84 85 86,OSGB
NBNORG0000042218,Incertella zuercheri,TR,06 07 08 15 16 25 26 27 35 36 37,OSGB
NBNORG0000042218,Incertella zuercheri,SH,46 47 48 56 57 58 66 67 68,OSGB
NBNORG0000042218,Incertella zuercheri,TF,63 64 73 74 83 84 90,OSGB
NBNORG0000042218,Incertella zuercheri,SK,59 69 79,OSGB
NBNORG0000042218,Incertella zuercheri,SP,30 40 50,OSGB
NBNORG0000042218,Incertella zuercheri,SN,70 71 72 80 81 82 90 91 92,OSGB
NBNORG0000042218,Incertella zuercheri,TQ,70 71 72 80 81 82 86 87 88 91 92 96 97 98,OSGB
NBNORG0000042218,Incertella zuercheri,SE,50 51 60 61 70 71,OSGB
NBNORG0000042218,Incertella zuercheri,SS,48 49 58 59 68 69,OSGB
NBNORG0000042218,Incertella zuercheri,TM,08 09 18 19 35 36 37 45 46 47 48 49 57 58 59,OSGB
NBNORG0000042218,Incertella zuercheri,SX,73 74 75 83 84 85 94 95,OSGB
NBNORG0000042218,Incertella zuercheri,ST,32 33 34 35 36 37 38 42 43 44 45 46 47 48 52 53 54 55 56 57 58,OSGB
NBNORG0000042218,Incertella zuercheri,TL,33 34 35 43 44 45 46 47 48 53 54 55 56 57 58 65 66 67 68 75 76 77 98 99,OSGB
NBNORG0000042218,Incertella zuercheri,TG,00 10 20 21 22 30 31 32 33 40 41 42 51,OSGB
NBNORG0000042258,Lasiambia baliola,SO,23 24 25 33 34 35 43 44 45,OSGB
NBNORG0000042258,Lasiambia baliola,SU,38 39 48 49 58 59,OSGB
NBNORG0000042258,Lasiambia baliola,TL,01 02 03 04 11 12 13 14 55 56 57 65 66 67 75 76 77,OSGB
NBNORG0000042258,Lasiambia baliola,SP,30 40 50 91 92 93 94,OSGB
NBNORG0000042261,Lasiambia palposa agg.,NH,65 66 67 74 75 76 77 84 85 86 87 90 91 92 93 94 95 96 97,OSGB
NBNORG0000042261,Lasiambia palposa agg.,NJ,00 01 02 03 04 05 06 10 11 12 13 14 15 16 20,OSGB
NBNORG0000042261,Lasiambia palposa agg.,NN,85 86 87 95 96 97 98 99,OSGB
NBNORG0000042261,Lasiambia palposa agg.,NO,05 06 07 08 09 18 19 28 29 41 42 43 51 52 53 61 63,OSGB
NBNORG0000042261,Lasiambia palposa agg.,SH,12 13 22 23 43 44 52 53 54 62 63 64,OSGB
NBNORG0000042261,Lasiambia palposa agg.,SK,56 57 58 66 67 68 76 77 78,OSGB
NBNORG0000042261,Lasiambia palposa agg.,SS,77 78 87 88 96 97 98,OSGB
NBNORG0000042261,Lasiambia palposa agg.,SU,86 87 88 96 97 98,OSGB
NBNORG0000042261,Lasiambia palposa agg.,TL,66 67 68 76 77 78 86 87 88,OSGB
NBNORG0000042261,Lasiambia palposa agg.,TQ,06 07 08,OSGB
NBNORG0000042487,Meromyza zachvatkini,TL,67 68 69 77 78 79 87 88 89,OSGB
NBNORG0000042487,Meromyza zachvatkini,TA,20 21 22 30 31 32 40 41 42,OSGB
NBNORG0000042487,Meromyza zachvatkini,ST,27 28 29 37 38 39 47 48 49 57 58 59,OSGB
NBNORG0000042487,Meromyza zachvatkini,SU,47 48 49 57 58 59 62 63 64 66 67 68 69 72 73 74 76 77 78 82 83 84 86 87 88,OSGB
NBNORG0000042487,Meromyza zachvatkini,TR,03 04 05 06 07 13 14 15 16 24 25 26 27 34 35 36 37 46 47,OSGB
NBNORG0000042487,Meromyza zachvatkini,TQ,26 27 28 36 37 38 46 47 48 70 71 72 75 76 77 80 81 82 85 86 87 91 92 93 94 95 96 97,OSGB
NBNORG0000042514,Microcercis trigonella,TL,46 47 48 56 57 58 66 67 68,OSGB
NBNORG0000042601,Neohaplegis glabra,SY,28 29 38 39 48 49,OSGB
NBNORG0000042601,Neohaplegis glabra,TF,00 10,OSGB
NBNORG0000042601,Neohaplegis glabra,TR,02 03 04 05 12 13 14 15 23 24 25 33 34 35,OSGB
NBNORG0000042601,Neohaplegis glabra,SU,22 23 24 32 33 34 42 43 44 67 68 69 77 78 79 87 88 89 94 95 96,OSGB
NBNORG0000042601,Neohaplegis glabra,TQ,04 05 06 14 15 16 24 25 26 65 66 67 75 76 77 85 86 87 93 94 95,OSGB
NBNORG0000042601,Neohaplegis glabra,SO,30 31 32 40 41 42 50 51 52,OSGB
NBNORG0000042601,Neohaplegis glabra,SP,98 99,OSGB
NBNORG0000042601,Neohaplegis glabra,SD,36 37 38 46 47 48 56 57 58,OSGB
NBNORG0000042601,Neohaplegis glabra,TL,08 09 18 19 77 78 79 87 88 89 97 98 99,OSGB
NBNORG0000042601,Neohaplegis glabra,ST,20 30 40,OSGB
NBNORG0000042601,Neohaplegis glabra,SK,90,OSGB
NBNORG0000042602,Neohaplegis tarsata,SJ,32 42 43 53 54 72,OSGB
NBNORG0000042602,Neohaplegis tarsata,SO,30 33 40 43 44 52 54 63 64,OSGB
NBNORG0000042602,Neohaplegis tarsata,SP,30 32 40 41 50 51 52 60 61 62 63 64 70 71 72 73 81 82 83 84,OSGB
NBNORG0000042602,Neohaplegis tarsata,ST,49,OSGB
NBNORG0000042602,Neohaplegis tarsata,TF,20 21 30 31 40 50 60 61 62 71 72 73 83,OSGB
NBNORG0000042602,Neohaplegis tarsata,TL,38 39 47 48 49 58 59 64 65 67 68 69 74 75 76 77 78 79 85 86 87 94 95,OSGB
NBNORG0000042602,Neohaplegis tarsata,SU,49 57 59 67 68 69 77 78 79 88 89,OSGB
NBNORG0000042701,Oscinimorpha arcuata,TQ,04 05 06 07 08 10 11 12 14 15 16 20 21 22 27 28 29 30 31 32 37 38 39 46 47 48 49 55 56 57 58 65 66 67 68 75 76 77 85 86 87 95 96 97,OSGB
NBNORG0000042701,Oscinimorpha arcuata,SY,98 99,OSGB
NBNORG0000042701,Oscinimorpha arcuata,ST,90,OSGB
NBNORG0000042701,Oscinimorpha arcuata,SU,00 10 56 57 58 66 67 68 76 77 78 86 87 88 94 95 96 97 98,OSGB
NBNORG0000042701,Oscinimorpha arcuata,TM,11 12 13 21 22 23 33 34 35 44 45,OSGB
NBNORG0000042701,Oscinimorpha arcuata,SZ,08 09 19,OSGB
NBNORG0000042701,Oscinimorpha arcuata,TL,44 45 46 47 48 54 55 56 57 58 64 65 66 67 68 75 76 77 78 79 86 87 88 89 97 98 99,OSGB
NBNORG0000042701,Oscinimorpha arcuata,TR,05 06 07,OSGB
NBNORG0000042702,Oscinimorpha minutissima,NO,49 59,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SP,70 81 92,OSGB
NBNORG0000042702,Oscinimorpha minutissima,NJ,40 50 60,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SU,12 22 24 27 28 32 34 36 37 38 39 41 42 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 65 66 67 68 69 70 72 74 75 76 77 78 79 80 81 86 87 88 89 90 97 98,OSGB
NBNORG0000042702,Oscinimorpha minutissima,NT,48,OSGB
NBNORG0000042702,Oscinimorpha minutissima,NU,05,OSGB
NBNORG0000042702,Oscinimorpha minutissima,TL,01 02 03 04 05 12 13 23 24 33 34 44 54 55 56 59 64 65 66 67 69 74 75 76 77 78 79 80 85 87 90 94 95,OSGB
NBNORG0000042702,Oscinimorpha minutissima,TQ,00 01 10 11 13 20 21 30 31 34 40 41 44 50 51 52 53 54 57 60 61 62 63 64 67 71 72 73 74 76 77 78 80 83 84 86 87 88 89 91 93 95 96 97 98 99,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SK,12 13 23 26 31 33 34 35 36 41 42 46 47 48 54 55 56 57 58 59 65 66 67 69 79 87 89,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SW,75 76 86 87 93 97 98,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SX,08 09 19,OSGB
NBNORG0000042702,Oscinimorpha minutissima,TM,00 01 11 21 22 33 44,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SS,09 10 11 14 19 20 21 22 32 38 39 44 48 49 58 59 68 69 78 79 87 88,OSGB
NBNORG0000042702,Oscinimorpha minutissima,TR,01 02 06 07 09 12 13 16 23 24 25 26 27 33 34 35 36 37 46 47,OSGB
NBNORG0000042702,Oscinimorpha minutissima,TA,01,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SY,48 58 66 67 68 77 78 87 88 89 97,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SZ,07 08 28 38 47 48 49 57 58 59 68 69 79 89 99,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SH,51,OSGB
NBNORG0000042702,Oscinimorpha minutissima,TF,50,OSGB
NBNORG0000042702,Oscinimorpha minutissima,TV,49 59 69,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SN,40 59,OSGB
NBNORG0000042702,Oscinimorpha minutissima,SE,31 42 43 50 70 80 81 90 91,OSGB
NBNORG0000042703,Oscinimorpha sordidissima,SK,12 13 23 31 33 34 35 36 41 42 46 47 54 55 56 65 66 67 87,OSGB
NBNORG0000042703,Oscinimorpha sordidissima,SP,91 92,OSGB
NBNORG0000042703,Oscinimorpha sordidissima,SU,36 38 46 47 48 56 67,OSGB
NBNORG0000042703,Oscinimorpha sordidissima,TF,60 61 62 70 71 72 73 80 83,OSGB
NBNORG0000042703,Oscinimorpha sordidissima,TG,14,OSGB
NBNORG0000042703,Oscinimorpha sordidissima,TL,00 01 11 12 13 22 23 24 64 65 66 67 69 74 75 78 79 85 88 89 94 95 98,OSGB
NBNORG0000042704,Oscinisoma cognatum,SU,12 13 21 22 24 27 30 31 32 33 34 36 37 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 59 60 61 62 65 66 67 71 72 73 74 75 76 77 80 83 84 85 86 91 92 95 96 97,OSGB
NBNORG0000042704,Oscinisoma cognatum,SY,59 79,OSGB
NBNORG0000042704,Oscinisoma cognatum,SZ,48 58,OSGB
NBNORG0000042704,Oscinisoma cognatum,NZ,10 11 12,OSGB
NBNORG0000042704,Oscinisoma cognatum,SE,08 18 19 29 39,OSGB
NBNORG0000042704,Oscinisoma cognatum,SJ,57 65,OSGB
NBNORG0000042704,Oscinisoma cognatum,SK,20,OSGB
NBNORG0000042704,Oscinisoma cognatum,SN,70 81 82 83 90 91 92 93,OSGB
NBNORG0000042704,Oscinisoma cognatum,SO,00 40 41 44 45 50 51 52 53 54 62 63 64 65 66 71 72,OSGB
NBNORG0000042704,Oscinisoma cognatum,SP,08 17 18 26 27 28 29 30 37 38 39 40 41 48 49 50 51 60 76 82 84 85 86 94 95 96,OSGB
NBNORG0000042704,Oscinisoma cognatum,SS,89 97 98 99,OSGB
NBNORG0000042704,Oscinisoma cognatum,ST,19 20 21 30 40 50 60,OSGB
NBNORG0000042704,Oscinisoma cognatum,TF,00 10 11 50 60 61 62 70 71 72 73 80 81 82 83 90 91 92 93,OSGB
NBNORG0000042704,Oscinisoma cognatum,TG,00 01 02 03 10 11 12 13 14 20 21 22 23 30 31 32 33 40 41 42,OSGB
NBNORG0000042704,Oscinisoma cognatum,TL,04 05 06 08 14 15 16 17 18 19 25 26 27 28 29 37 38 39 45 46 47 48 56 57 58 59 64 65 66 67 69 74 75 76 77 78 79 85 87 88 89 94 95 97 98 99,OSGB
NBNORG0000042704,Oscinisoma cognatum,TM,07 08 09 19 28 29 38 39 47 48 49 59,OSGB
NBNORG0000042704,Oscinisoma cognatum,TQ,02 03 06 07 12 13 17 22 23 51 61 71 92,OSGB
NBNORG0000042704,Oscinisoma cognatum,TR,03 13 15 16,OSGB
